name,mz,rt,W03.01,W03.02,W03.03,W03.04,W03.05,W03.06,W03.07,W03.08,W03.09,W03.10,W30.01,W30.02,W30.03,W30.04,W30.05,W30.06,W30.07,W30.08,W30.09,W30.10
2021,301.25259,390.36,23889,24887,22684,26732,8444,20066,8826,13501,24140,12406,2448,23004,18543,20733,30351,23349,26747,15153,34193,31994
2022,301.27032,44.64,50826,38037,78857,50255,57160,76456,76428,43921,63184,68379,23025,20066,22767,24355,19081,20111,20072,25727,17338,22431
2023,301.28317,330.78,78451,4056,26244,8581,7252,7918,30724,10420,13436,15996,18311,8101,34802,5447,3993,4381,10352,17964,8414,5441
2024,301.28342,321.48,118418,9181,46545,905,18853,15510,48461,21864,21731,24979,560,12795,47287,13794,9215,8302,16450,29099,15731,8950
2025,302.06433,54.6,9273,17051,17529,11878,13766,15981,24058,8231,15776,16468,18227,15775,9115,15438,5534,8539,21128,23277,5377,16194
2026,302.14291,430.8,30209,57385,47021,40980,65175,58259,43497,59022,31089,68544,14181,28923,40596,26115,29347,48188,49460,35339,30618,30638
2027,302.19379,244.2,108528,71210,118817,86477,43666,84014,93536,109251,72002,175144,27579,67958,73998,49384,80030,65037,73478,106011,105894,134510
2028,302.19431,69.48,306682,322392,394866,376280,115710,256260,157120,146731,366212,226461,147484,301780,298068,307061,343599,283190,438928,215929,331569,451601
2029,302.19498,62.4,133029,148204,206681,108383,87019,203755,123417,122097,178674,147982,255776,135498,177368,141656,92705,76356,151703,146289,108319,165423
2030,302.19528,376.92,2512039,2654150,2421371,2998720,816871,1896578,793469,1156179,2624627,1041616,206170,2547855,1874679,2298098,3388174,2744362,3028109,1325439,3860581,3803611
2031,302.19559,390.54,4637198,4816976,4551062,5705096,1621828,3764587,1678801,2449758,4832654,2233458,424674,4848280,3503498,4173756,5976928,5123350,5699544,2840540,6710503,6344348
2032,302.19574,550.74,18188,19107,16417,17207,7965,13620,8518,11644,16569,12535,6965,18315,18093,19535,21243,18787,20357,13564,25222,29786
2033,302.21533,78.42,149082,167551,61543,126105,40343,43848,53079,34747,180887,61551,39485,248374,301174,175423,229575,197540,240621,478633,152259,208883
2034,302.21841,57.12,73474,63886,92331,68296,55341,69006,78697,54200,102586,49732,126205,80822,113756,93690,48483,45975,72408,85800,43827,68679
2035,303.00613,712.14,4631,7790,7293,3675,2956,6588,6404,1699,7981,5240,10058,5417,11188,11099,3489,3670,6951,11569,3804,7705
2036,303.06754,283.14,51125,24418,61529,35395,31292,35936,57651,51075,57819,22206,28796,42928,42383,19955,54363,39416,15643,19362,23074,24162
2037,303.1264,752.28,402687,370176,306124,314025,266147,347471,353464,369083,409529,344652,34435,434036,271023,319789,367299,336778,316765,327004,412524,361819
2038,303.13562,80.04,71276,84959,167370,86551,76741,191416,225816,107660,135831,121757,3195,82579,143739,46069,46301,49310,97746,109214,31457,82138
2039,303.1362,111.96,54480,43495,115133,17958,5881,143317,146500,104636,94347,78852,131643,63390,68408,41534,54702,57188,65809,68977,41846,44482
2040,303.17694,800.88,38656,47029,55885,31939,73801,68807,72856,75220,41039,78433,5036,55379,35539,50035,39108,32752,39034,55899,35246,43626
2041,303.17725,820.44,23565,38322,30452,15644,56036,36526,68050,76304,33559,106868,6359,43397,17647,30194,25167,30764,21937,36847,30094,48544
2042,303.19873,54.48,26722,29139,48151,19282,42100,57913,70166,19699,36134,53280,132732,18604,64493,37905,13084,11941,31909,44706,9449,29016
2043,303.30173,54.48,67416,32810,79869,31215,34049,61026,39488,23855,50801,36738,74794,15969,86800,26732,11516,12251,40944,41132,67180,49790
2044,303.44684,54,2570,2646,8935,1876,5334,9913,12731,2074,4222,5463,27360,2612,5842,5589,495,906,2387,7152,526,2178
2045,304.04413,647.88,4315,15575,35929,13400,72756,38585,50275,131698,13799,62649,5974,13715,2815,16183,9318,26463,1332,10066,7475,9627
2046,304.04559,461.34,45839,67238,43560,43997,17354,63142,44896,48536,55666,71224,9830,27383,18331,33751,19218,8750,21295,35815,13831,29691
2047,304.09692,561.54,49155,52524,57828,34341,31079,74613,47831,18496,71428,48950,52351,42624,47018,45410,25504,24846,45532,41402,32844,46267
2048,304.1012,790.56,6493,7608,12800,8769,10877,12476,17532,16761,9722,10091,1502,10775,2119,6987,7194,13975,3648,14998,5911,3340
2049,304.11768,73.68,25203,9429,17250,18021,10581,14926,15140,28872,11775,72938,6211,9098,10954,6851,7846,11142,14334,26145,13129,10547
2050,304.13367,111.96,86885,48407,27725,1562,1281,50765,25386,27587,16867,36246,158315,64716,109645,64880,71721,91993,88050,18909,57868,87319
2051,304.15918,726.9,50922,51047,58313,54655,61242,58263,63329,65734,59021,59190,10098,57726,43088,49902,56241,56848,52256,49930,60552,50996
2052,304.15955,829.92,27054,24396,24743,29999,28126,27646,34335,52166,29971,52478,2814,38685,15631,27991,41064,49255,20276,22052,42391,31682
2053,304.16022,905.58,625130,720175,586269,644125,483610,979579,587671,524300,835172,518855,61348,471867,563917,821144,386239,560370,414827,608489,518292,475877
2054,304.16199,842.16,101442,132963,122763,111727,136435,138565,146154,200752,137899,217073,15051,148441,75888,125219,144444,152443,103445,135575,137110,139262
2055,304.16977,53.34,9713,7239,10397,9756,10045,12271,10166,9024,11662,14329,14554,9771,23619,13261,6167,6643,12324,9713,3524,7090
2056,304.18475,714.72,36435,26445,44532,40877,37648,35995,35428,36565,38386,28747,6970,32466,25005,30671,29225,30888,29899,27962,30145,29747
2057,304.28479,79.68,221212,180412,318051,192299,113981,295793,313364,197498,267634,261276,40051,105695,176472,81015,87459,50622,127076,188817,37630,109508
2058,304.29465,199.8,193812,242315,188890,3157,64094,169384,262584,177631,179406,259752,75281,176787,210541,170734,182572,158925,160778,245296,151593,151445
2059,304.29486,237.84,69884,104631,82227,65823,48399,73050,87183,80586,88453,97988,65520,71204,137941,181103,86540,76910,109389,78000,74162,87772
2060,304.29706,1151.64,19128,21549,22116,22819,19515,21174,21639,22740,20461,19649,20232,18845,22667,22192,20389,17312,21012,18371,20573,19561
2061,304.53732,56.94,5068,6864,14943,2218,8601,26003,22570,3774,9332,14745,85358,6506,9873,8276,1426,1643,6045,16948,1200,4641
2062,304.86017,79.32,42812,44471,56663,42226,7558,36892,14872,12955,50390,20450,263,30269,42078,27790,31955,26731,40993,27242,28119,42465
2063,304.86374,62.1,19195,24349,43551,13535,47617,92021,83224,37891,39389,53513,138143,24564,38869,25952,10214,11111,22291,34033,16531,21698
2064,305.0228,875.4,81671,111966,76111,69615,44299,68111,67292,79316,53295,67264,285,136850,99622,111450,164373,150584,143115,100451,134575,121676
2065,305.07941,660.72,76507,53817,38214,73597,29638,12852,65514,70884,41400,42958,19247,109673,52372,72987,121552,96362,93766,88056,116796,56932
2066,305.08087,723.3,62590,32146,65547,41687,90937,58430,63064,22702,54053,59092,8734,33761,34145,30179,40174,28872,41753,35339,86496,46197
2067,305.08112,560.28,549240,517297,674989,592990,411911,787974,583664,331987,670726,470927,375680,427758,391042,401070,292046,278523,428702,365751,517578,524581
2068,305.08176,629.82,56699,48068,21021,60245,51303,40881,78303,25248,84902,59097,50153,44872,24693,38183,69523,65868,29538,33681,67753,64315
2069,305.08298,518.94,312699,277777,344336,268954,107752,355593,309417,253484,208454,142226,315918,139552,182174,207475,221756,211525,245331,110894,251694,262951
2070,305.08319,728.28,53747,70161,61987,117610,99341,69689,50814,61369,54867,48951,46918,48095,31201,32214,34344,29949,41182,35322,33235,39130
2071,305.08505,689.88,55987,40254,74795,64299,64427,71909,67651,62251,66982,47946,31994,45341,35601,35906,38454,38817,38847,47239,45431,40396
2072,305.08575,714.72,43226,29957,63373,39195,48191,65511,47552,32867,58375,44355,15588,37803,35277,30316,26755,27410,32719,37168,28055,34840
2073,305.12683,474.24,38805,40593,41941,19301,21395,43088,35788,25909,42825,39245,1059,23178,20794,20910,19392,19448,27500,28674,25594,25476
2074,305.14066,671.52,15378,6405,46432,16130,46610,38283,49154,57836,24759,29585,3192,11620,7652,6320,6273,4927,5362,15304,4917,7552
2075,305.1434,792.36,12723,13042,19176,9874,7333,18948,18121,35770,16847,33835,6872,23325,9481,15801,9492,14448,8843,14681,21823,16900
2076,305.14389,802.26,29446,28810,26868,34586,73447,32484,38266,71030,43315,86435,2539,49033,8407,36274,28893,31675,18429,23885,44720,37080
2077,305.15402,136.68,36369,23607,35110,2536,1562,23047,31897,29814,28902,28426,27459,17116,17083,10601,19749,18457,13960,15075,12273,13950
2078,305.1665,56.04,139913,169894,339625,143690,133173,235547,250751,73580,177367,181190,335899,133081,168535,200449,59152,108999,264364,253793,75667,267748
2079,305.19827,79.26,25855,31289,33742,27722,6261,19950,11524,10830,32575,15682,3259,17175,29808,19248,18056,14733,25278,17304,19154,25772
2080,305.26971,55.74,449749,389281,708371,334350,416030,550102,626301,269206,468953,511490,780895,403028,475641,486033,194084,279333,571536,508115,283543,496648
2081,306.04407,587.46,29475,28001,33232,31675,31249,28416,28885,28677,24484,25085,3568,16220,18950,16186,24440,18437,25184,21921,19264,15059
2082,306.07025,79.14,6743,4032,5629,1657,2385,7152,2715,3499,1696,1880,8451,2794,5294,7265,3958,4257,8182,1582,8353,6462
2083,306.07892,471.72,915394,1204602,1190328,950985,999468,1323940,1303005,1186485,1160788,1215876,199566,816441,622497,800472,884719,762430,876017,834885,795323,839065
2084,306.0809,495.54,66297,38778,68297,54580,45647,77096,77433,68353,58482,64005,16921,39330,11964,31619,46575,30218,57493,50764,44684,48176
2085,306.08353,389.04,18509,17829,15505,17483,10510,16946,17297,18021,18346,18024,6968,14669,15045,14906,15904,11742,13986,19340,15014,12344
2086,306.099,429.78,37019,14494,1401,1270,9910,14516,2827,6894,2616,8751,2111,9048,28856,17246,11865,16710,15064,1860,17996,18347
2087,306.12427,790.68,13934,15904,17000,16219,22114,16393,23886,27077,18233,25480,1771,17488,6864,13234,15558,15837,9768,13055,16562,12611
2088,306.15714,630.06,22187,22526,23137,22391,21699,30847,26393,21481,26066,27501,15350,23736,26238,24025,19443,19194,13149,24559,20063,22947
2089,306.27405,76.26,18756,39863,18822,8022,37878,27316,21556,27579,18012,32816,24730,43533,63570,55349,53815,54952,48203,33275,95730,59337
2090,306.27554,354.18,14835,16238,19081,11629,7882,15173,17933,10951,17497,10494,22450,12105,16654,11960,9566,9023,12323,13925,8211,10391
2091,306.2775,343.56,20669,15432,25208,21858,18584,29216,8844,18262,14384,19355,9495,12434,13655,15192,11564,10116,12082,2611,10421,9287
2092,307.02182,558.48,81799,81285,88060,44835,44627,91478,93303,34915,87813,144394,53789,97274,162460,150606,50815,66247,142589,129710,68864,156811
2093,307.02197,543.18,123436,110769,182311,87437,61573,93577,126933,41525,115176,88712,42609,85987,133119,108719,64245,65693,105358,152238,61978,92999
2094,307.02948,507.24,75366,89172,121006,92304,118379,118049,114530,101609,72661,98484,13740,49447,58047,41248,67829,57768,71543,66201,53479,47822
2095,307.0412,460.38,42006,46406,49643,89868,34602,122253,18598,88261,40864,59014,6877,29123,20981,31229,29682,12535,30705,43557,26995,41204
2096,307.04156,388.38,1847566,1785779,2134123,1922751,2211861,1965292,2234672,2201378,1959766,2247503,724292,1376655,1505501,1367091,1412111,1207844,1520748,1661200,1425488,1393940
2097,307.09189,645.78,15235,13805,42822,25117,49958,37310,31323,53276,19963,33734,4671,14052,9532,8977,17900,19281,14650,6336,16329,14780
2098,307.09674,595.44,13187,6735,14483,9072,7117,7722,14048,12829,6945,17838,16872,23578,18899,17436,37763,29903,25261,6625,27766,18723
2099,307.09708,787.68,16047,12178,11186,15118,9795,13198,12545,14448,13585,9159,1329,18040,14873,14190,22658,20285,13761,13213,23031,14459
2100,307.09775,55.86,16220,20337,24837,18842,25183,19179,48798,13020,24505,23561,27531,19656,18235,23681,7502,15498,29136,30142,11923,19824
2101,307.10022,727.98,26688,25170,35336,38977,34775,42016,26828,32299,38197,28877,4405,24146,14917,13814,29816,26877,24250,17470,27975,26155
2102,307.10043,676.32,15630,20020,16326,12108,18709,29260,38346,30196,19587,21391,5920,25278,10974,22403,26106,31602,21992,9934,17125,15978
2103,307.10114,659.46,16500,25825,11719,9875,17377,7650,10897,11442,6921,9054,5024,14417,5849,9092,10800,13630,15969,16227,13341,9953
2104,307.13062,77.52,14391,23880,2375,1700,15162,17795,8024,7842,6309,17978,15096,15579,20891,18605,14729,15189,17224,11143,11254,14529
2105,307.20667,52.62,19648,22261,55113,24383,34752,45462,58434,24999,33383,55399,61254,20031,72372,26975,10720,7587,22917,39328,7087,32116
2106,307.26028,77.16,7645,9119,20013,6949,11283,25027,17198,10387,15619,19616,11883,3998,8593,6246,3393,2784,3896,4683,2643,3851
2107,308.16907,725.4,6810,7676,7680,9144,7863,5901,6030,10848,10078,7897,1182,7680,6124,8357,9909,10463,6255,6908,8473,7376
2108,308.17026,78.18,14823,9572,1734,5582,5923,4738,3136,2305,7987,7225,5812,15065,21528,13304,15304,14022,14368,25786,9957,12638
2109,308.1857,67.44,15428,7325,13836,13942,6088,13755,7509,5987,17791,6449,14722,14038,22252,20794,18801,12576,14591,17996,14377,15466
2110,308.27676,56.22,125929,115005,193174,94271,118865,146348,159714,72819,127834,124901,196142,108993,130134,138515,68897,63097,135039,142842,74581,134386
2111,308.29044,76.62,13059,28517,8732,1546,26218,10254,7376,19668,5872,17821,22752,55338,88101,81186,83733,82026,69225,48842,143300,89803
2112,308.29166,351,17348,15866,16740,9932,11523,15672,16102,10501,17716,10761,29534,13410,24531,17363,12280,13843,22108,22967,11304,14050
2113,308.29218,341.16,21373,11804,27975,951,21999,23772,26939,18802,20462,6694,15245,17359,22668,23308,22313,19482,22650,20383,31076,20211
2114,309.0358,855.48,84177,38620,103576,81405,79259,98935,73549,79820,62932,59366,20681,66983,91140,44051,48854,63647,79517,101308,81179,106524
2115,309.03793,526.32,143376,149839,257272,196888,159360,209860,166224,108073,201593,160917,44786,122936,224229,148655,102618,103663,150282,173455,99993,126268
2116,309.03796,369.78,467229,453604,536072,483869,381160,551020,319577,376541,537997,196013,443897,380276,348145,468461,140356,324293,424373,466686,286160,461624
2117,309.03806,467.04,271072,258508,343837,249229,264969,348590,511909,322667,323014,280845,313170,396852,360723,504680,352009,336253,534065,318674,340753,543165
2118,309.03836,567.9,17930,20755,45230,9615,10799,65420,30711,314,33535,20588,170595,1368,73735,28445,236,133,17126,41505,224,22196
2119,309.03851,445.26,239160,365999,457396,359496,344504,413658,397660,285004,436334,375925,129449,313665,377481,145080,298025,285681,364519,368730,285706,376530
2120,309.03995,653.88,70297,72793,62833,47855,81325,71565,65188,56021,82417,71547,48161,86660,49493,83156,84971,87867,87867,62846,47353,76985
2121,309.0401,308.64,85430,79188,224782,131704,16489,152019,188616,52028,269028,78262,226435,152408,149959,69329,49477,49030,125671,201364,23870,116017
2122,309.04028,590.46,235879,88341,125670,87798,153508,74411,193659,68306,184023,31803,91514,84855,162206,165763,55798,222161,174252,202730,99737,241109
2123,309.04037,291.12,41045,69230,66287,43363,63283,68712,89941,54624,72372,89374,98658,47080,91064,65302,35659,39918,60645,108864,21882,67482
2124,309.04047,279.54,91555,85592,145246,136287,64256,124158,116712,67254,161745,85508,140318,76635,98886,80591,55014,45856,78588,115316,38002,70684
2125,309.04059,381.84,253915,287642,320728,228606,289155,307161,338270,290646,332624,355700,409161,266257,365462,295044,230471,184814,294520,365732,204417,323733
2126,309.0412,536.34,34533,35066,34601,27768,32005,32817,35293,23951,38457,36691,125910,32951,37450,42287,29456,28729,37770,40118,29546,47158
2127,309.04236,707.46,26460,52149,37976,38217,92879,50599,82544,27305,82276,28017,55163,54551,36559,86973,31760,15856,41662,65616,45378,79968
2128,309.07071,66.96,9511,8755,393,617,2967,2743,1325,1491,508,2225,3571,9520,20745,11621,9292,13999,11470,2395,9892,11832
2129,309.13498,560.22,30418,31620,46379,20596,44165,55712,44119,41986,36517,34592,16725,41430,31419,38198,32154,27683,35234,32733,40955,32233
2130,309.16156,75.54,24522,34338,4645,8140,9518,13730,9374,8097,24219,11021,52396,36788,59688,35062,43967,31212,42818,81491,26637,30785
2131,309.22491,66.6,38824,34933,43537,26532,37963,43443,41078,42256,91643,41468,26559,28188,62813,45406,38878,36319,34442,35483,42821,29836
2132,309.53476,55.2,13016,14457,30529,10876,29972,44313,50043,18085,21649,40213,78014,13986,24535,21084,5177,8170,16598,31694,3701,16496
2133,309.87289,55.2,6082,7570,14641,3988,13783,19438,23428,6501,10358,18859,38316,5433,7019,9067,2711,2170,6086,14052,1324,8147
2134,310.05411,659.88,119267,89761,48996,144227,23512,20970,33573,66323,86060,15008,13092,124766,75956,87689,156115,210183,100818,109785,204154,89018
2135,310.11044,789.96,32973,21845,34736,23551,42877,32281,41824,40683,40045,47871,10209,27053,13480,18591,13530,24072,22336,21481,87023,36269
2136,310.17468,807.84,91380,86180,109755,80412,111090,85443,102583,113711,82572,101389,17935,84718,79060,85117,106399,89249,82814,79305,85958,77873
2137,310.2301,66.24,26981,35065,46824,25986,22534,38535,43542,29300,48305,46640,28720,25234,27640,24311,19659,21078,17270,22502,15301,24291
2138,310.23541,74.28,18210,21851,20455,17773,15695,25719,24394,11751,24692,18571,27052,15161,25390,18187,14694,11011,14321,23958,10762,11998
2139,310.30701,55.14,162192,64356,287717,139687,94572,219576,160986,69054,164976,116612,204277,38153,325220,63821,33214,25926,122452,128548,152059,135789
